#Protein type, x, y, z, NP 
2A73-P2:157.5-52.5,12.510490288205503,-4.004315044156587,-3.8909830519983366,6.0
3K2S-P4:112.5-262.5,-6.299780655484774,9.160350229286651,-10.69220064311031,9.0
3GHG-P3:112.5-12.5,4.703471077561827,4.410253940748624,-17.491015634679258,9.0
3K2S-P4:92.5-72.5,-4.114113074917022,-7.488520553170269,-11.018023492712485,3.0
2A73-P2:107.5-192.5,-10.337905087374404,-6.313912424193581,-12.648418879279534,5.0
1HZH-P5:27.5-117.5,-13.876067313002974,1.442877177468302,7.6584516017190865,1.0
1HZH-P5:122.5-222.5,17.977632299727556,-3.705375294932084,-1.5670264718215519,2.0
1AO6-P1:152.5-152.5,-5.114060979752369,-4.477114191651476,14.813376659174754,8.0
1AO6-P1:127.5-217.5,-4.781833155357931,1.396621234441239,15.496642585103103,2.0
3K2S-P4:82.5-277.5,-0.2655132834047364,-9.125064390334446,-10.301325809554495,3.0
2A73-P2:17.5-32.5,-9.062144754726015,6.946063150316055,-10.817610155209962,6.0
2A73-P2:157.5-37.5,-7.4339636615189075,-1.6727818834571968,-11.40299148841673,3.0
1HZH-P5:52.5-62.5,-3.7550245005453315,-6.028262975282226,-15.196422859473266,1.0
3GHG-P3:77.5-172.5,4.855778032715088,1.1139474381790773,-14.326517130533755,9.0
2A73-P2:122.5-332.5,13.104497356890473,-11.478234998841963,2.2153998229586493,0.0
2A73-P2:7.5-62.5,12.630685994527822,4.924014038972947,6.634388757914376,8.0
1HZH-P5:87.5-182.5,-10.914281148595444,10.063335692385563,9.952306559043807,0.0
2A73-P2:22.5-212.5,-3.1124818606471756,-15.113808398088253,0.40989203709916666,6.0
3K2S-P4:62.5-262.5,11.226670929365717,5.471568540631521,6.021940336405278,8.0
3GHG-P3:107.5-72.5,-1.5290784149810037,-3.6269963117258595,29.444731619131428,4.0
1HZH-P5:132.5-322.5,0.7762392024591281,-5.650501053534161,14.72326290710474,4.0
2A73-P2:47.5-172.5,12.001519743941508,-11.770858516945223,-5.496287350584447,4.0
3K2S-P4:77.5-72.5,12.153314801549776,-8.803090068062465,1.0672443448114366,0.0
1AO6-P1:112.5-112.5,-10.8344777178808,2.1924655513022504,-11.617025508044021,7.0
3K2S-P4:62.5-277.5,11.080395324432194,-6.752689502390068,-5.5670687148110956,5.0
2A73-P2:12.5-102.5,-1.2322883711885313,-4.048591791921983,15.015147449239192,3.0
3K2S-P4:147.5-87.5,8.773465905586596,3.1168816140278763,13.412742252308433,3.0
3K2S-P4:62.5-77.5,-15.811338741323434,-3.4733618346713486,3.004877343501499,4.0
2A73-P2:157.5-52.5,10.26170720350369,8.401780888487497,3.4342537044440817,9.0
1AO6-P1:37.5-62.5,12.824249438626186,-0.6948982948142346,10.122599277740557,4.0
2A73-P2:12.5-202.5,6.457624758271896,-1.4721604464401685,13.815198097251852,8.0
1HZH-P5:102.5-307.5,12.295749257966966,-1.1399100262400432,10.425260515813283,6.0
1HZH-P5:67.5-167.5,-10.43325253616417,-2.7546125810120907,-13.642916561120009,9.0
3GHG-P3:117.5-352.5,6.617703042349475,-1.9160422548613485,-13.199180981732436,2.0
3GHG-P3:67.5-122.5,16.05209296176341,-19.455120531014565,-1.1283399508565137,7.0
3GHG-P3:72.5-172.5,8.753016591465432,7.792302308315036,8.265778777362321,3.0
3K2S-P4:107.5-257.5,-0.23843357293893463,12.831359115428528,8.032986069229311,2.0
3K2S-P4:157.5-357.5,11.96100544066289,-2.624333044078828,14.705931401699214,7.0
1AO6-P1:157.5-137.5,12.691021377485972,0.7117428513386231,9.993287729053387,7.0
3K2S-P4:107.5-262.5,-6.954714393284389,-3.6591917531697633,-12.713562560344474,1.0
2A73-P2:52.5-187.5,-15.997793411471765,7.783682450920732,2.06552873849401,9.0
3GHG-P3:82.5-172.5,13.161660789703035,-9.433098493966916,3.0052678204091183,3.0
3K2S-P4:62.5-297.5,9.659136886166777,1.8713141077091473,12.233902414118852,3.0
1HZH-P5:22.5-122.5,-4.899383528407845,12.647767959655354,8.060936357207508,1.0
1AO6-P1:112.5-37.5,-1.7273504884387512,8.315425648427986,12.702046718568676,3.0
3K2S-P4:67.5-22.5,-11.508163090401752,5.616809292273592,-15.438040295820828,0.0
3K2S-P4:112.5-62.5,9.214734146467,-9.56798700655832,-4.451180435557958,3.0
1HZH-P5:152.5-187.5,9.695661329961046,2.8724078273922196,-14.121463689400374,6.0
2A73-P2:77.5-302.5,-0.125886337192413,7.618550538429069,-15.65022415203988,8.0
1HZH-P5:32.5-322.5,11.474544535212447,-9.179922259182598,5.073779053548818,3.0
1AO6-P1:107.5-197.5,4.8342197564014855,-16.061786589418958,-2.4709181021311566,2.0
3GHG-P3:102.5-352.5,-14.048839869825795,4.745989904239765,2.9968991755656478,5.0
2A73-P2:122.5-242.5,-9.299812301872135,12.89721553029897,5.35324904713671,6.0
3K2S-P4:127.5-147.5,-12.057326260306258,0.18154597950727064,13.677337636226785,1.0
3K2S-P4:72.5-292.5,11.584225760088993,-8.907988398189188,2.5110713736791745,4.0
3K2S-P4:92.5-242.5,0.7923630497890947,7.626916413766113,-12.97239763211706,7.0
2A73-P2:47.5-292.5,6.155553384453836,-7.228453882055513,11.364132495220952,8.0
2A73-P2:87.5-267.5,-11.918349716273717,9.8702182139834,8.906617552662194,0.0
3K2S-P4:82.5-112.5,5.000636867702404,-10.678652890240233,9.098213488368211,6.0
1HZH-P5:142.5-182.5,0.7367805973622883,16.145149835778817,-3.9347151033462593,6.0
3K2S-P4:57.5-267.5,0.3199106549618366,-13.56870995099846,3.9537109019425274,0.0
3K2S-P4:62.5-237.5,-13.278283624174074,3.8729833948958707,-5.280824268303623,3.0
2A73-P2:62.5-147.5,-8.484087968307708,14.173607931072153,-3.3997160667229718,7.0
2A73-P2:37.5-272.5,9.02906817604605,-5.313297111995752,-9.235230071136328,9.0
3K2S-P4:62.5-267.5,-8.135804894424068,10.95070009333938,2.4551054215793244,3.0
1AO6-P1:57.5-272.5,1.981569037243535,-6.153484674307875,14.61618031271154,1.0
3GHG-P3:67.5-167.5,-4.564595282934626,-10.308162103159136,-8.591840046298453,2.0
2A73-P2:62.5-42.5,-6.805813943589241,15.508014581528283,6.055007953440847,5.0
1HZH-P5:127.5-152.5,-5.088099867871484,8.485065790459439,-11.132494489213322,4.0
3K2S-P4:112.5-277.5,-2.3554573196296045,-12.594385717719868,7.626630055300433,3.0
3K2S-P4:77.5-242.5,5.021438327657157,4.6088015649551455,-13.05443547073011,4.0
3K2S-P4:57.5-262.5,2.6098713524801056,11.984126212782803,6.958267001775753,4.0
2A73-P2:47.5-287.5,3.959506063488108,7.944455707705426,11.621857514400238,8.0
3K2S-P4:112.5-72.5,-7.928922482485149,3.6040483799898557,10.586247733176432,6.0
3K2S-P4:102.5-57.5,1.4622880759012562,-13.134791116346923,5.319894700128603,8.0
3K2S-P4:62.5-267.5,-10.38606364856628,-3.660641409800955,-8.418199498838595,6.0
3K2S-P4:87.5-282.5,-9.78021674154031,-9.125591136011753,-4.0132814754882,0.0
3K2S-P4:57.5-257.5,-3.873005203897606,6.866380310042296,-11.836925284317529,3.0
2A73-P2:157.5-47.5,-12.888825620364825,-4.219694311808226,1.7448710056297114,5.0
3K2S-P4:67.5-247.5,-12.19304489165063,2.952407534455132,-6.768904682815245,8.0
2A73-P2:12.5-222.5,8.30961256502368,10.95159871175243,-5.999370176039279,0.0
2A73-P2:147.5-22.5,4.426039286627049,-10.79958840998157,8.259663131078156,2.0
3K2S-P4:82.5-267.5,1.042555603086592,11.334582607212226,7.642253492980003,6.0
1HZH-P5:122.5-162.5,7.446689650728264,-11.148036463629138,-6.284605960955147,6.0
2A73-P2:157.5-22.5,2.8125423614825737,-13.595064464631823,-0.36711806887035364,3.0
1HZH-P5:7.5-117.5,-8.868073650722197,11.55905414422124,-2.2929986927885584,1.0
2A73-P2:17.5-247.5,3.7869192200155393,12.427078646158819,-6.522233419685072,9.0
2A73-P2:157.5-67.5,-6.057491560104949,7.568659595965177,-9.770685135030643,1.0
1HZH-P5:142.5-297.5,-12.97227876710232,3.8908834028838037,-4.585780673812894,4.0
